APMC,Commodity,Year,Month,arrivals_in_qtl,min_price,max_price,modal_price,date,district_name,state_name,cluster
Murbad,Ladies Finger,2015,November,924,3526,3737,3284,2015-11-01,Thane,Maharashtra,Murbad-Ladies Finger
Murbad,Bottle Gourd,2014,November,381,1157,1307,979,2014-11-01,Thane,Maharashtra,Murbad-Bottle Gourd
Murbad,Bottle Gourd,2015,November,26,1800,1900,1700,2015-11-01,Thane,Maharashtra,Murbad-Bottle Gourd
Murbad,Ghosali(Bhaji),2014,November,406,2713,2950,2506,2014-11-01,Thane,Maharashtra,Murbad-Ghosali(Bhaji)
Murbad,Ghosali(Bhaji),2015,November,321,2700,2771,2343,2015-11-01,Thane,Maharashtra,Murbad-Ghosali(Bhaji)
Murbad,Bitter Gourd,2014,November,387,3244,3431,3013,2014-11-01,Thane,Maharashtra,Murbad-Bitter Gourd
Murbad,Bitter Gourd,2015,November,933,3604,3804,3361,2015-11-01,Thane,Maharashtra,Murbad-Bitter Gourd
Murbad,Tomato,2014,November,663,2800,3013,2619,2014-11-01,Thane,Maharashtra,Murbad-Tomato
Murbad,Tomato,2015,November,272,2667,2817,2400,2015-11-01,Thane,Maharashtra,Murbad-Tomato
Murbad,Brinjal,2014,November,329,3046,3262,2754,2014-11-01,Thane,Maharashtra,Murbad-Brinjal
Murbad,Brinjal,2015,November,131,2350,2425,2050,2015-11-01,Thane,Maharashtra,Murbad-Brinjal
Shahapur,Ladies Finger,2014,November,45,2600,3090,2927,2014-11-01,Thane,Maharashtra,Shahapur-Ladies Finger
Shahapur,Ladies Finger,2015,November,71,2073,2600,2391,2015-11-01,Thane,Maharashtra,Shahapur-Ladies Finger
Shahapur,Chavli (Shenga ),2014,November,32,1833,2417,2200,2014-11-01,Thane,Maharashtra,Shahapur-Chavli (Shenga )
Shahapur,Chavli (Shenga ),2015,November,37,1089,1789,1522,2015-11-01,Thane,Maharashtra,Shahapur-Chavli (Shenga )
Shahapur,Ghosali(Bhaji),2014,November,42,1679,2143,2000,2014-11-01,Thane,Maharashtra,Shahapur-Ghosali(Bhaji)
Shahapur,Ghosali(Bhaji),2015,November,60,1000,1482,1291,2015-11-01,Thane,Maharashtra,Shahapur-Ghosali(Bhaji)
Shahapur,Cucumber,2014,November,9,1667,2167,2000,2014-11-01,Thane,Maharashtra,Shahapur-Cucumber
Shahapur,Cucumber,2015,November,71,1000,1518,1318,2015-11-01,Thane,Maharashtra,Shahapur-Cucumber
Shahapur,Bitter Gourd,2014,November,164,2330,2930,2740,2014-11-01,Thane,Maharashtra,Shahapur-Bitter Gourd
Shahapur,Bitter Gourd,2015,November,53,1209,1864,1618,2015-11-01,Thane,Maharashtra,Shahapur-Bitter Gourd
Bhivandi,Wheat(Husked),2014,October,63,1467,2067,1900,2014-10-01,Thane,Maharashtra,Bhivandi-Wheat(Husked)
Bhivandi,Wheat(Husked),2015,October,159,2017,2283,2150,2015-10-01,Thane,Maharashtra,Bhivandi-Wheat(Husked)
Bhivandi,Rice(Paddy-Hus),2014,October,1148,1418,2496,2011,2014-10-01,Thane,Maharashtra,Bhivandi-Rice(Paddy-Hus)
Bhivandi,Rice(Paddy-Hus),2015,October,374,1940,2220,2080,2015-10-01,Thane,Maharashtra,Bhivandi-Rice(Paddy-Hus)
Bhivandi,Potato,2014,October,81,1000,2000,1500,2014-10-01,Thane,Maharashtra,Bhivandi-Potato
Bhivandi,Potato,2015,October,126,1000,1600,1300,2015-10-01,Thane,Maharashtra,Bhivandi-Potato
Bhivandi,Other Vegetables,2014,October,283,1021,1660,1339,2014-10-01,Thane,Maharashtra,Bhivandi-Other Vegetables
Bhivandi,Other Vegetables,2015,October,3543,895,1391,1139,2015-10-01,Thane,Maharashtra,Bhivandi-Other Vegetables
Bhivandi,Onion,2014,October,109,1500,2488,2025,2014-10-01,Thane,Maharashtra,Bhivandi-Onion
Bhivandi,Onion,2015,October,189,1400,1800,1567,2015-10-01,Thane,Maharashtra,Bhivandi-Onion
Murbad,Paddy-Unhusked,2014,October,684,1678,1900,1611,2014-10-01,Thane,Maharashtra,Murbad-Paddy-Unhusked
Murbad,Paddy-Unhusked,2015,October,613,1850,1950,1750,2015-10-01,Thane,Maharashtra,Murbad-Paddy-Unhusked
Murbad,Ladies Finger,2014,October,685,2633,2889,2422,2014-10-01,Thane,Maharashtra,Murbad-Ladies Finger
Murbad,Ladies Finger,2015,October,1127,3587,3787,3339,2015-10-01,Thane,Maharashtra,Murbad-Ladies Finger
Murbad,Ladies Finger,2016,October,528,936,1314,1129,2016-10-01,Thane,Maharashtra,Murbad-Ladies Finger
Murbad,Bottle Gourd,2014,October,37,800,1000,700,2014-10-01,Thane,Maharashtra,Murbad-Bottle Gourd
Murbad,Bottle Gourd,2015,October,402,2475,2650,2260,2015-10-01,Thane,Maharashtra,Murbad-Bottle Gourd
